date,provincia_destino_name,day_of_week,month,year,viajes
2023-11-30,"Balears, Illes",Thursday,11,2023,15329
2023-11-30,"Palmas, Las",Thursday,11,2023,21558
2023-11-30,Santa Cruz de Tenerife,Thursday,11,2023,21141
2023-12-01,"Balears, Illes",Friday,12,2023,16271
2023-12-01,"Palmas, Las",Friday,12,2023,22932
2023-12-01,Santa Cruz de Tenerife,Friday,12,2023,24433
2023-12-02,"Balears, Illes",Saturday,12,2023,14082
2023-12-02,"Palmas, Las",Saturday,12,2023,21796
2023-12-02,Santa Cruz de Tenerife,Saturday,12,2023,20749
2023-12-03,"Balears, Illes",Sunday,12,2023,14955
2023-12-03,"Palmas, Las",Sunday,12,2023,20380
2023-12-03,Santa Cruz de Tenerife,Sunday,12,2023,19067
2023-12-04,"Balears, Illes",Monday,12,2023,17222
2023-12-04,"Palmas, Las",Monday,12,2023,18717
2023-12-04,Santa Cruz de Tenerife,Monday,12,2023,20758
2023-12-05,"Balears, Illes",Tuesday,12,2023,16325
2023-12-05,"Palmas, Las",Tuesday,12,2023,21118
2023-12-05,Santa Cruz de Tenerife,Tuesday,12,2023,20917
2023-12-06,"Balears, Illes",Wednesday,12,2023,14854
2023-12-06,"Palmas, Las",Wednesday,12,2023,19608
2023-12-06,Santa Cruz de Tenerife,Wednesday,12,2023,20807
2023-12-07,"Balears, Illes",Thursday,12,2023,14778
2023-12-07,"Palmas, Las",Thursday,12,2023,19807
2023-12-07,Santa Cruz de Tenerife,Thursday,12,2023,19858
2023-12-08,"Balears, Illes",Friday,12,2023,14497
2023-12-08,"Palmas, Las",Friday,12,2023,17218
2023-12-08,Santa Cruz de Tenerife,Friday,12,2023,19482
2023-12-09,"Balears, Illes",Saturday,12,2023,17252
2023-12-09,"Palmas, Las",Saturday,12,2023,22663
2023-12-09,Santa Cruz de Tenerife,Saturday,12,2023,20812
2023-12-10,"Balears, Illes",Sunday,12,2023,20232
2023-12-10,"Palmas, Las",Sunday,12,2023,24535
2023-12-10,Santa Cruz de Tenerife,Sunday,12,2023,24622
2023-12-11,"Balears, Illes",Monday,12,2023,19324
2023-12-11,"Palmas, Las",Monday,12,2023,21831
2023-12-11,Santa Cruz de Tenerife,Monday,12,2023,24758
2023-12-12,"Balears, Illes",Tuesday,12,2023,14242
2023-12-12,"Palmas, Las",Tuesday,12,2023,20131
2023-12-12,Santa Cruz de Tenerife,Tuesday,12,2023,18744
2023-12-13,"Balears, Illes",Wednesday,12,2023,12841
2023-12-13,"Palmas, Las",Wednesday,12,2023,19300
2023-12-13,Santa Cruz de Tenerife,Wednesday,12,2023,19841
2023-12-14,"Balears, Illes",Thursday,12,2023,13654
2023-12-14,"Palmas, Las",Thursday,12,2023,21679
2023-12-14,Santa Cruz de Tenerife,Thursday,12,2023,19883
2023-12-15,"Balears, Illes",Friday,12,2023,15688
2023-12-15,"Palmas, Las",Friday,12,2023,21773
2023-12-15,Santa Cruz de Tenerife,Friday,12,2023,21256
2023-12-16,"Balears, Illes",Saturday,12,2023,13650
2023-12-16,"Palmas, Las",Saturday,12,2023,20924
2023-12-16,Santa Cruz de Tenerife,Saturday,12,2023,20926
2023-12-17,"Balears, Illes",Sunday,12,2023,14857
2023-12-17,"Palmas, Las",Sunday,12,2023,20865
2023-12-17,Santa Cruz de Tenerife,Sunday,12,2023,21640
2023-12-18,"Balears, Illes",Monday,12,2023,16540
2023-12-18,"Palmas, Las",Monday,12,2023,19138
2023-12-18,Santa Cruz de Tenerife,Monday,12,2023,22254
2023-12-19,"Balears, Illes",Tuesday,12,2023,14035
2023-12-19,"Palmas, Las",Tuesday,12,2023,19548
2023-12-19,Santa Cruz de Tenerife,Tuesday,12,2023,19185
2023-12-20,"Balears, Illes",Wednesday,12,2023,14256
2023-12-20,"Palmas, Las",Wednesday,12,2023,19428
2023-12-20,Santa Cruz de Tenerife,Wednesday,12,2023,18304
2023-12-21,"Balears, Illes",Thursday,12,2023,16084
2023-12-21,"Palmas, Las",Thursday,12,2023,21666
2023-12-21,Santa Cruz de Tenerife,Thursday,12,2023,20006
2023-12-22,"Balears, Illes",Friday,12,2023,20260
2023-12-22,"Palmas, Las",Friday,12,2023,21997
2023-12-22,Santa Cruz de Tenerife,Friday,12,2023,20878
2023-12-23,"Balears, Illes",Saturday,12,2023,17482
2023-12-23,"Palmas, Las",Saturday,12,2023,23723
2023-12-23,Santa Cruz de Tenerife,Saturday,12,2023,20018
2023-12-24,"Balears, Illes",Sunday,12,2023,10688
2023-12-24,"Palmas, Las",Sunday,12,2023,16026
2023-12-24,Santa Cruz de Tenerife,Sunday,12,2023,15568
2023-12-25,"Balears, Illes",Monday,12,2023,8879
2023-12-25,"Palmas, Las",Monday,12,2023,10323
2023-12-25,Santa Cruz de Tenerife,Monday,12,2023,9727
2023-12-26,"Balears, Illes",Tuesday,12,2023,15461
2023-12-26,"Palmas, Las",Tuesday,12,2023,19262
2023-12-26,Santa Cruz de Tenerife,Tuesday,12,2023,17822
2023-12-27,"Balears, Illes",Wednesday,12,2023,16476
2023-12-27,"Palmas, Las",Wednesday,12,2023,20911
2023-12-27,Santa Cruz de Tenerife,Wednesday,12,2023,20592
2023-12-28,"Balears, Illes",Thursday,12,2023,17743
2023-12-28,"Palmas, Las",Thursday,12,2023,23392
2023-12-28,Santa Cruz de Tenerife,Thursday,12,2023,20958
2023-12-29,"Balears, Illes",Friday,12,2023,18758
2023-12-29,"Palmas, Las",Friday,12,2023,23545
2023-12-29,Santa Cruz de Tenerife,Friday,12,2023,23879
2023-12-30,"Balears, Illes",Saturday,12,2023,18621
2023-12-30,"Palmas, Las",Saturday,12,2023,23424
2023-12-30,Santa Cruz de Tenerife,Saturday,12,2023,21381
2023-12-31,"Balears, Illes",Sunday,12,2023,12508
2023-12-31,"Palmas, Las",Sunday,12,2023,18003
2023-12-31,Santa Cruz de Tenerife,Sunday,12,2023,17703
2024-01-01,"Balears, Illes",Monday,1,2024,15786
2024-01-01,"Palmas, Las",Monday,1,2024,17942
2024-01-01,Santa Cruz de Tenerife,Monday,1,2024,17906
2024-01-02,"Balears, Illes",Tuesday,1,2024,17868
2024-01-02,"Palmas, Las",Tuesday,1,2024,21443
2024-01-02,Santa Cruz de Tenerife,Tuesday,1,2024,21475
2024-01-03,"Balears, Illes",Wednesday,1,2024,16777
2024-01-03,"Palmas, Las",Wednesday,1,2024,20447
2024-01-03,Santa Cruz de Tenerife,Wednesday,1,2024,20122
2024-01-04,"Balears, Illes",Thursday,1,2024,17964
2024-01-04,"Palmas, Las",Thursday,1,2024,22058
2024-01-04,Santa Cruz de Tenerife,Thursday,1,2024,20336
2024-01-05,"Balears, Illes",Friday,1,2024,16725
2024-01-05,"Palmas, Las",Friday,1,2024,16533
2024-01-05,Santa Cruz de Tenerife,Friday,1,2024,20383
2024-01-06,"Balears, Illes",Saturday,1,2024,13991
2024-01-06,"Palmas, Las",Saturday,1,2024,17488
2024-01-06,Santa Cruz de Tenerife,Saturday,1,2024,17625
2024-01-07,"Balears, Illes",Sunday,1,2024,17723
2024-01-07,"Palmas, Las",Sunday,1,2024,19764
2024-01-07,Santa Cruz de Tenerife,Sunday,1,2024,21544
2024-01-08,"Balears, Illes",Monday,1,2024,17129
2024-01-08,"Palmas, Las",Monday,1,2024,20007
2024-01-08,Santa Cruz de Tenerife,Monday,1,2024,19963
2024-01-09,"Balears, Illes",Tuesday,1,2024,14712
2024-01-09,"Palmas, Las",Tuesday,1,2024,18382
2024-01-09,Santa Cruz de Tenerife,Tuesday,1,2024,17754
2024-01-10,"Balears, Illes",Wednesday,1,2024,12304
2024-01-10,"Palmas, Las",Wednesday,1,2024,17449
2024-01-10,Santa Cruz de Tenerife,Wednesday,1,2024,18971
2024-01-11,"Balears, Illes",Thursday,1,2024,13320
2024-01-11,"Palmas, Las",Thursday,1,2024,20989
2024-01-11,Santa Cruz de Tenerife,Thursday,1,2024,20035
2024-01-12,"Balears, Illes",Friday,1,2024,15106
2024-01-12,"Palmas, Las",Friday,1,2024,23389
2024-01-12,Santa Cruz de Tenerife,Friday,1,2024,23588
2024-01-13,"Balears, Illes",Saturday,1,2024,12344
2024-01-13,"Palmas, Las",Saturday,1,2024,19865
2024-01-13,Santa Cruz de Tenerife,Saturday,1,2024,20066
2024-01-14,"Balears, Illes",Sunday,1,2024,14644
2024-01-14,"Palmas, Las",Sunday,1,2024,19066
2024-01-14,Santa Cruz de Tenerife,Sunday,1,2024,20145
2024-01-15,"Balears, Illes",Monday,1,2024,15326
2024-01-15,"Palmas, Las",Monday,1,2024,19474
2024-01-15,Santa Cruz de Tenerife,Monday,1,2024,21677
2024-01-16,"Balears, Illes",Tuesday,1,2024,12059
2024-01-16,"Palmas, Las",Tuesday,1,2024,17990
2024-01-16,Santa Cruz de Tenerife,Tuesday,1,2024,19465
2024-01-17,"Balears, Illes",Wednesday,1,2024,12532
2024-01-17,"Palmas, Las",Wednesday,1,2024,17509
2024-01-17,Santa Cruz de Tenerife,Wednesday,1,2024,19351
2024-01-18,"Balears, Illes",Thursday,1,2024,14355
2024-01-18,"Palmas, Las",Thursday,1,2024,19801
2024-01-18,Santa Cruz de Tenerife,Thursday,1,2024,20567
2024-01-19,"Balears, Illes",Friday,1,2024,16442
2024-01-19,"Palmas, Las",Friday,1,2024,21670
2024-01-19,Santa Cruz de Tenerife,Friday,1,2024,21704
2024-01-20,"Balears, Illes",Saturday,1,2024,13070
2024-01-20,"Palmas, Las",Saturday,1,2024,19160
2024-01-20,Santa Cruz de Tenerife,Saturday,1,2024,18201
2024-01-21,"Balears, Illes",Sunday,1,2024,15097
2024-01-21,"Palmas, Las",Sunday,1,2024,19779
2024-01-21,Santa Cruz de Tenerife,Sunday,1,2024,21223
2024-01-22,"Balears, Illes",Monday,1,2024,16312
2024-01-22,"Palmas, Las",Monday,1,2024,18828
2024-01-22,Santa Cruz de Tenerife,Monday,1,2024,19801
2024-01-23,"Balears, Illes",Tuesday,1,2024,13176
2024-01-23,"Palmas, Las",Tuesday,1,2024,17522
2024-01-23,Santa Cruz de Tenerife,Tuesday,1,2024,19457
2024-01-24,"Balears, Illes",Wednesday,1,2024,12821
2024-01-24,"Palmas, Las",Wednesday,1,2024,17749
2024-01-24,Santa Cruz de Tenerife,Wednesday,1,2024,18596
2024-01-25,"Balears, Illes",Thursday,1,2024,14436
2024-01-25,"Palmas, Las",Thursday,1,2024,21529
2024-01-25,Santa Cruz de Tenerife,Thursday,1,2024,19902
2024-01-26,"Balears, Illes",Friday,1,2024,16923
2024-01-26,"Palmas, Las",Friday,1,2024,23823
2024-01-26,Santa Cruz de Tenerife,Friday,1,2024,23314
2024-01-27,"Balears, Illes",Saturday,1,2024,13827
2024-01-27,"Palmas, Las",Saturday,1,2024,20868
2024-01-27,Santa Cruz de Tenerife,Saturday,1,2024,19109
2024-01-28,"Balears, Illes",Sunday,1,2024,16622
2024-01-28,"Palmas, Las",Sunday,1,2024,21145
2024-01-28,Santa Cruz de Tenerife,Sunday,1,2024,20478
2024-01-29,"Balears, Illes",Monday,1,2024,15506
2024-01-29,"Palmas, Las",Monday,1,2024,19130
2024-01-29,Santa Cruz de Tenerife,Monday,1,2024,19987
2024-01-30,"Balears, Illes",Tuesday,1,2024,14036
2024-01-30,"Palmas, Las",Tuesday,1,2024,19528
2024-01-30,Santa Cruz de Tenerife,Tuesday,1,2024,19327
2024-01-31,"Balears, Illes",Wednesday,1,2024,13616
2024-01-31,"Palmas, Las",Wednesday,1,2024,18700
2024-01-31,Santa Cruz de Tenerife,Wednesday,1,2024,18886
2024-02-01,"Balears, Illes",Thursday,2,2024,14559
2024-02-01,"Palmas, Las",Thursday,2,2024,22875
2024-02-01,Santa Cruz de Tenerife,Thursday,2,2024,19771
2024-02-02,"Balears, Illes",Friday,2,2024,16984
2024-02-02,"Palmas, Las",Friday,2,2024,21137
2024-02-02,Santa Cruz de Tenerife,Friday,2,2024,20756
2024-02-03,"Balears, Illes",Saturday,2,2024,13252
2024-02-03,"Palmas, Las",Saturday,2,2024,20235
2024-02-03,Santa Cruz de Tenerife,Saturday,2,2024,18914
2024-02-04,"Balears, Illes",Sunday,2,2024,17287
2024-02-04,"Palmas, Las",Sunday,2,2024,20462
2024-02-04,Santa Cruz de Tenerife,Sunday,2,2024,22568
2024-02-05,"Balears, Illes",Monday,2,2024,16779
2024-02-05,"Palmas, Las",Monday,2,2024,19548
2024-02-05,Santa Cruz de Tenerife,Monday,2,2024,21129
2024-02-06,"Balears, Illes",Tuesday,2,2024,14582
2024-02-06,"Palmas, Las",Tuesday,2,2024,18898
2024-02-06,Santa Cruz de Tenerife,Tuesday,2,2024,19545
2024-02-07,"Balears, Illes",Wednesday,2,2024,14342
2024-02-07,"Palmas, Las",Wednesday,2,2024,18376
2024-02-07,Santa Cruz de Tenerife,Wednesday,2,2024,20256
2024-02-08,"Balears, Illes",Thursday,2,2024,14735
2024-02-08,"Palmas, Las",Thursday,2,2024,23050
2024-02-08,Santa Cruz de Tenerife,Thursday,2,2024,22920
2024-02-09,"Balears, Illes",Friday,2,2024,17995
2024-02-09,"Palmas, Las",Friday,2,2024,22566
2024-02-09,Santa Cruz de Tenerife,Friday,2,2024,25473
2024-02-10,"Balears, Illes",Saturday,2,2024,11203
2024-02-10,"Palmas, Las",Saturday,2,2024,16353
2024-02-10,Santa Cruz de Tenerife,Saturday,2,2024,17639
2024-02-12,"Balears, Illes",Monday,2,2024,11622
2024-02-12,"Palmas, Las",Monday,2,2024,14348
2024-02-12,Santa Cruz de Tenerife,Monday,2,2024,16808
2024-02-13,"Balears, Illes",Tuesday,2,2024,15302
2024-02-13,"Palmas, Las",Tuesday,2,2024,24703
2024-02-13,Santa Cruz de Tenerife,Tuesday,2,2024,18601
2024-02-14,"Balears, Illes",Wednesday,2,2024,14702
2024-02-14,"Palmas, Las",Wednesday,2,2024,22059
2024-02-14,Santa Cruz de Tenerife,Wednesday,2,2024,21782
2024-02-15,"Balears, Illes",Thursday,2,2024,17304
2024-02-15,"Palmas, Las",Thursday,2,2024,22070
2024-02-15,Santa Cruz de Tenerife,Thursday,2,2024,20319
2024-02-16,"Balears, Illes",Friday,2,2024,17737
2024-02-16,"Palmas, Las",Friday,2,2024,20047
2024-02-16,Santa Cruz de Tenerife,Friday,2,2024,22939
2024-02-17,"Balears, Illes",Saturday,2,2024,15341
2024-02-17,"Palmas, Las",Saturday,2,2024,20316
2024-02-17,Santa Cruz de Tenerife,Saturday,2,2024,19905
2024-02-18,"Balears, Illes",Sunday,2,2024,18523
2024-02-18,"Palmas, Las",Sunday,2,2024,22920
2024-02-18,Santa Cruz de Tenerife,Sunday,2,2024,18924
2024-02-19,"Balears, Illes",Monday,2,2024,19314
2024-02-19,"Palmas, Las",Monday,2,2024,21549
2024-02-19,Santa Cruz de Tenerife,Monday,2,2024,21046
2024-02-20,"Balears, Illes",Tuesday,2,2024,16343
2024-02-20,"Palmas, Las",Tuesday,2,2024,19164
2024-02-20,Santa Cruz de Tenerife,Tuesday,2,2024,19020
2024-02-21,"Balears, Illes",Wednesday,2,2024,14726
2024-02-21,"Palmas, Las",Wednesday,2,2024,19281
2024-02-21,Santa Cruz de Tenerife,Wednesday,2,2024,18613
2024-02-22,"Balears, Illes",Thursday,2,2024,16838
2024-02-22,"Palmas, Las",Thursday,2,2024,21950
2024-02-22,Santa Cruz de Tenerife,Thursday,2,2024,20889
2024-02-23,"Balears, Illes",Friday,2,2024,18924
2024-02-23,"Palmas, Las",Friday,2,2024,22984
2024-02-23,Santa Cruz de Tenerife,Friday,2,2024,21042
2024-02-24,"Balears, Illes",Saturday,2,2024,15801
2024-02-24,"Palmas, Las",Saturday,2,2024,19261
2024-02-24,Santa Cruz de Tenerife,Saturday,2,2024,18128
2024-02-25,"Balears, Illes",Sunday,2,2024,17187
2024-02-25,"Palmas, Las",Sunday,2,2024,20091
2024-02-25,Santa Cruz de Tenerife,Sunday,2,2024,19806
2024-02-26,"Balears, Illes",Monday,2,2024,18750
2024-02-26,"Palmas, Las",Monday,2,2024,20180
2024-02-26,Santa Cruz de Tenerife,Monday,2,2024,20194
2024-02-27,"Balears, Illes",Tuesday,2,2024,15068
2024-02-27,"Palmas, Las",Tuesday,2,2024,17911
2024-02-27,Santa Cruz de Tenerife,Tuesday,2,2024,18260
2024-02-28,"Balears, Illes",Wednesday,2,2024,15119
2024-02-28,"Palmas, Las",Wednesday,2,2024,20600
2024-02-28,Santa Cruz de Tenerife,Wednesday,2,2024,19071
2024-02-29,"Balears, Illes",Thursday,2,2024,16933
2024-02-29,"Palmas, Las",Thursday,2,2024,24108
2024-02-29,Santa Cruz de Tenerife,Thursday,2,2024,19939
2024-03-01,"Balears, Illes",Friday,3,2024,18428
2024-03-01,"Palmas, Las",Friday,3,2024,23173
2024-03-01,Santa Cruz de Tenerife,Friday,3,2024,21979
2024-03-02,"Balears, Illes",Saturday,3,2024,19699
2024-03-02,"Palmas, Las",Saturday,3,2024,22876
2024-03-02,Santa Cruz de Tenerife,Saturday,3,2024,18804
2024-03-03,"Balears, Illes",Sunday,3,2024,22409
2024-03-03,"Palmas, Las",Sunday,3,2024,22622
2024-03-03,Santa Cruz de Tenerife,Sunday,3,2024,19962
2024-03-04,"Balears, Illes",Monday,3,2024,23182
2024-03-04,"Palmas, Las",Monday,3,2024,22381
2024-03-04,Santa Cruz de Tenerife,Monday,3,2024,21068
2024-03-05,"Balears, Illes",Tuesday,3,2024,19797
2024-03-05,"Palmas, Las",Tuesday,3,2024,20505
2024-03-05,Santa Cruz de Tenerife,Tuesday,3,2024,18122
2024-03-06,"Balears, Illes",Wednesday,3,2024,16508
2024-03-06,"Palmas, Las",Wednesday,3,2024,21234
2024-03-06,Santa Cruz de Tenerife,Wednesday,3,2024,18758
2024-03-07,"Balears, Illes",Thursday,3,2024,13023
2024-03-07,"Palmas, Las",Thursday,3,2024,18801
2024-03-07,Santa Cruz de Tenerife,Thursday,3,2024,14069
2024-03-08,"Balears, Illes",Friday,3,2024,16191
2024-03-08,"Palmas, Las",Friday,3,2024,21795
2024-03-08,Santa Cruz de Tenerife,Friday,3,2024,20109
2024-03-09,"Balears, Illes",Saturday,3,2024,16322
2024-03-09,"Palmas, Las",Saturday,3,2024,22695
2024-03-09,Santa Cruz de Tenerife,Saturday,3,2024,18785
2024-03-10,"Balears, Illes",Sunday,3,2024,19417
2024-03-10,"Palmas, Las",Sunday,3,2024,23482
2024-03-10,Santa Cruz de Tenerife,Sunday,3,2024,20441
2024-03-11,"Balears, Illes",Monday,3,2024,19440
2024-03-11,"Palmas, Las",Monday,3,2024,23176
2024-03-11,Santa Cruz de Tenerife,Monday,3,2024,21653
2024-03-12,"Balears, Illes",Tuesday,3,2024,15754
2024-03-12,"Palmas, Las",Tuesday,3,2024,20103
2024-03-12,Santa Cruz de Tenerife,Tuesday,3,2024,18369
2024-03-13,"Balears, Illes",Wednesday,3,2024,14793
2024-03-13,"Palmas, Las",Wednesday,3,2024,20325
2024-03-13,Santa Cruz de Tenerife,Wednesday,3,2024,17704
2024-03-14,"Balears, Illes",Thursday,3,2024,17620
2024-03-14,"Palmas, Las",Thursday,3,2024,24785
2024-03-14,Santa Cruz de Tenerife,Thursday,3,2024,20316
2024-03-15,"Balears, Illes",Friday,3,2024,19623
2024-03-15,"Palmas, Las",Friday,3,2024,24614
2024-03-15,Santa Cruz de Tenerife,Friday,3,2024,22965
2024-03-16,"Balears, Illes",Saturday,3,2024,19466
2024-03-16,"Palmas, Las",Saturday,3,2024,24995
2024-03-16,Santa Cruz de Tenerife,Saturday,3,2024,19632
2024-03-17,"Balears, Illes",Sunday,3,2024,19083
2024-03-17,"Palmas, Las",Sunday,3,2024,24158
2024-03-17,Santa Cruz de Tenerife,Sunday,3,2024,22625
2024-03-18,"Balears, Illes",Monday,3,2024,20069
2024-03-18,"Palmas, Las",Monday,3,2024,23222
2024-03-18,Santa Cruz de Tenerife,Monday,3,2024,22766
2024-03-19,"Balears, Illes",Tuesday,3,2024,16973
2024-03-19,"Palmas, Las",Tuesday,3,2024,21500
2024-03-19,Santa Cruz de Tenerife,Tuesday,3,2024,20254
2024-03-20,"Balears, Illes",Wednesday,3,2024,18375
2024-03-20,"Palmas, Las",Wednesday,3,2024,23119
2024-03-20,Santa Cruz de Tenerife,Wednesday,3,2024,19413
2024-03-21,"Balears, Illes",Thursday,3,2024,19802
2024-03-21,"Palmas, Las",Thursday,3,2024,26516
2024-03-21,Santa Cruz de Tenerife,Thursday,3,2024,21633
2024-03-22,"Balears, Illes",Friday,3,2024,22300
2024-03-22,"Palmas, Las",Friday,3,2024,29036
2024-03-22,Santa Cruz de Tenerife,Friday,3,2024,23873
2024-03-23,"Balears, Illes",Saturday,3,2024,21950
2024-03-23,"Palmas, Las",Saturday,3,2024,25996
2024-03-23,Santa Cruz de Tenerife,Saturday,3,2024,21571
2024-03-24,"Balears, Illes",Sunday,3,2024,20057
2024-03-24,"Palmas, Las",Sunday,3,2024,25715
2024-03-24,Santa Cruz de Tenerife,Sunday,3,2024,20967
2024-03-25,"Balears, Illes",Monday,3,2024,20477
2024-03-25,"Palmas, Las",Monday,3,2024,21765
2024-03-25,Santa Cruz de Tenerife,Monday,3,2024,19796
2024-03-26,"Balears, Illes",Tuesday,3,2024,19129
2024-03-26,"Palmas, Las",Tuesday,3,2024,22579
2024-03-26,Santa Cruz de Tenerife,Tuesday,3,2024,18256
2024-03-27,"Balears, Illes",Wednesday,3,2024,22388
2024-03-27,"Palmas, Las",Wednesday,3,2024,24751
2024-03-27,Santa Cruz de Tenerife,Wednesday,3,2024,22214
2024-03-28,"Balears, Illes",Thursday,3,2024,21544
2024-03-28,"Palmas, Las",Thursday,3,2024,26656
2024-03-28,Santa Cruz de Tenerife,Thursday,3,2024,22377
2024-03-29,"Balears, Illes",Friday,3,2024,19315
2024-03-29,"Palmas, Las",Friday,3,2024,21666
2024-03-29,Santa Cruz de Tenerife,Friday,3,2024,19421
2024-03-30,"Balears, Illes",Saturday,3,2024,17453
2024-03-30,"Palmas, Las",Saturday,3,2024,25661
2024-03-30,Santa Cruz de Tenerife,Saturday,3,2024,21035
2024-03-31,"Balears, Illes",Sunday,3,2024,19235
2024-03-31,"Palmas, Las",Sunday,3,2024,26177
2024-03-31,Santa Cruz de Tenerife,Sunday,3,2024,23194
2024-04-01,"Balears, Illes",Monday,4,2024,23688
2024-04-01,"Palmas, Las",Monday,4,2024,24360
2024-04-01,Santa Cruz de Tenerife,Monday,4,2024,21708
2024-04-02,"Balears, Illes",Tuesday,4,2024,21977
2024-04-02,"Palmas, Las",Tuesday,4,2024,21223
2024-04-02,Santa Cruz de Tenerife,Tuesday,4,2024,19517
2024-04-03,"Balears, Illes",Wednesday,4,2024,19830
2024-04-03,"Palmas, Las",Wednesday,4,2024,22316
2024-04-03,Santa Cruz de Tenerife,Wednesday,4,2024,19656
2024-04-04,"Balears, Illes",Thursday,4,2024,20843
2024-04-04,"Palmas, Las",Thursday,4,2024,22635
2024-04-04,Santa Cruz de Tenerife,Thursday,4,2024,19765
2024-04-05,"Balears, Illes",Friday,4,2024,23591
2024-04-05,"Palmas, Las",Friday,4,2024,21875
2024-04-05,Santa Cruz de Tenerife,Friday,4,2024,22310
2024-04-06,"Balears, Illes",Saturday,4,2024,22143
2024-04-06,"Palmas, Las",Saturday,4,2024,22414
2024-04-06,Santa Cruz de Tenerife,Saturday,4,2024,19206
2024-04-07,"Balears, Illes",Sunday,4,2024,28180
2024-04-07,"Palmas, Las",Sunday,4,2024,22955
2024-04-07,Santa Cruz de Tenerife,Sunday,4,2024,17562
2024-04-08,"Balears, Illes",Monday,4,2024,23667
2024-04-08,"Palmas, Las",Monday,4,2024,20623
2024-04-08,Santa Cruz de Tenerife,Monday,4,2024,20775
2024-04-09,"Balears, Illes",Tuesday,4,2024,19730
2024-04-09,"Palmas, Las",Tuesday,4,2024,19678
2024-04-09,Santa Cruz de Tenerife,Tuesday,4,2024,17362
2024-04-10,"Balears, Illes",Wednesday,4,2024,19328
2024-04-10,"Palmas, Las",Wednesday,4,2024,20413
2024-04-10,Santa Cruz de Tenerife,Wednesday,4,2024,18698
2024-04-11,"Balears, Illes",Thursday,4,2024,21706
2024-04-11,"Palmas, Las",Thursday,4,2024,22961
2024-04-11,Santa Cruz de Tenerife,Thursday,4,2024,18963
2024-04-12,"Balears, Illes",Friday,4,2024,24614
2024-04-12,"Palmas, Las",Friday,4,2024,20982
2024-04-12,Santa Cruz de Tenerife,Friday,4,2024,21780
2024-04-13,"Balears, Illes",Saturday,4,2024,19655
2024-04-13,"Palmas, Las",Saturday,4,2024,22487
2024-04-13,Santa Cruz de Tenerife,Saturday,4,2024,17322
2024-04-14,"Balears, Illes",Sunday,4,2024,19843
2024-04-14,"Palmas, Las",Sunday,4,2024,21022
2024-04-14,Santa Cruz de Tenerife,Sunday,4,2024,19941
2024-04-15,"Balears, Illes",Monday,4,2024,22829
2024-04-15,"Palmas, Las",Monday,4,2024,21371
2024-04-15,Santa Cruz de Tenerife,Monday,4,2024,19422
2024-04-16,"Balears, Illes",Tuesday,4,2024,19821
2024-04-16,"Palmas, Las",Tuesday,4,2024,19492
2024-04-16,Santa Cruz de Tenerife,Tuesday,4,2024,18058
2024-04-17,"Balears, Illes",Wednesday,4,2024,20813
2024-04-17,"Palmas, Las",Wednesday,4,2024,20761
2024-04-17,Santa Cruz de Tenerife,Wednesday,4,2024,19425
2024-04-18,"Balears, Illes",Thursday,4,2024,23247
2024-04-18,"Palmas, Las",Thursday,4,2024,21761
2024-04-18,Santa Cruz de Tenerife,Thursday,4,2024,19125
2024-04-19,"Balears, Illes",Friday,4,2024,25391
2024-04-19,"Palmas, Las",Friday,4,2024,20928
2024-04-19,Santa Cruz de Tenerife,Friday,4,2024,20002
2024-04-20,"Balears, Illes",Saturday,4,2024,20260
2024-04-20,"Palmas, Las",Saturday,4,2024,19688
2024-04-20,Santa Cruz de Tenerife,Saturday,4,2024,15979
2024-04-21,"Balears, Illes",Sunday,4,2024,21461
2024-04-21,"Palmas, Las",Sunday,4,2024,19889
2024-04-21,Santa Cruz de Tenerife,Sunday,4,2024,18348
2024-04-22,"Balears, Illes",Monday,4,2024,21464
2024-04-22,"Palmas, Las",Monday,4,2024,19796
2024-04-22,Santa Cruz de Tenerife,Monday,4,2024,18227
2024-04-23,"Balears, Illes",Tuesday,4,2024,20841
2024-04-23,"Palmas, Las",Tuesday,4,2024,19421
2024-04-23,Santa Cruz de Tenerife,Tuesday,4,2024,18214
2024-04-24,"Balears, Illes",Wednesday,4,2024,21921
2024-04-24,"Palmas, Las",Wednesday,4,2024,20190
2024-04-24,Santa Cruz de Tenerife,Wednesday,4,2024,17863
2024-04-25,"Balears, Illes",Thursday,4,2024,21520
2024-04-25,"Palmas, Las",Thursday,4,2024,21908
2024-04-25,Santa Cruz de Tenerife,Thursday,4,2024,18247
2024-04-26,"Balears, Illes",Friday,4,2024,26161
2024-04-26,"Palmas, Las",Friday,4,2024,21454
2024-04-26,Santa Cruz de Tenerife,Friday,4,2024,20128
2024-04-27,"Balears, Illes",Saturday,4,2024,22045
2024-04-27,"Palmas, Las",Saturday,4,2024,20947
2024-04-27,Santa Cruz de Tenerife,Saturday,4,2024,16882
2024-04-28,"Balears, Illes",Sunday,4,2024,20897
2024-04-28,"Palmas, Las",Sunday,4,2024,20772
2024-04-28,Santa Cruz de Tenerife,Sunday,4,2024,17771
2024-04-29,"Balears, Illes",Monday,4,2024,22513
2024-04-29,"Palmas, Las",Monday,4,2024,20302
2024-04-29,Santa Cruz de Tenerife,Monday,4,2024,17795
2024-04-30,"Balears, Illes",Tuesday,4,2024,23492
2024-04-30,"Palmas, Las",Tuesday,4,2024,20267
